Time Step,Ratio
42.04,0.520218396
42.05,0.520218297
42.06,0.520218199
42.07,0.520218101
42.08,0.520218003
42.09,0.520217906
42.1,0.520217809
42.11,0.520217711
42.12,0.520217615
42.13,0.520217518
42.14,0.520217421
42.15,0.520217325
42.16,0.520217229
42.17,0.520217133
42.18,0.520217038
42.19,0.520216942
42.2,0.520216847
42.21,0.520216752
42.22,0.520216657
42.23,0.520216562
42.24,0.520216468
42.25,0.520216374
42.26,0.52021628
42.27,0.520216186
42.28,0.520216092
42.29,0.520215999
42.3,0.520215906
42.31,0.520215813
42.32,0.52021572
42.33,0.520215627
42.34,0.520215535
42.35,0.520215443
42.36,0.520215351
42.37,0.520215259
42.38,0.520215167
42.39,0.520215076
42.4,0.520214985
42.41,0.520214894
42.42,0.520214803
42.43,0.520214712
42.44,0.520214622
42.45,0.520214532
42.46,0.520214441
42.47,0.520214352
42.48,0.520214262
42.49,0.520214173
42.5,0.520214083
42.51,0.520213994
42.52,0.520213905
42.53,0.520213817
42.54,0.520213728
42.55,0.52021364
42.56,0.520213552
42.57,0.520213464
42.58,0.520213376
42.59,0.520213288
42.6,0.520213201
42.61,0.520213114
42.62,0.520213027
42.63,0.52021294
42.64,0.520212854
42.65,0.520212767
42.66,0.520212681
42.67,0.520212595
42.68,0.520212509
42.69,0.520212423
42.7,0.520212338
42.71,0.520212252
42.72,0.520212167
42.73,0.520212082
42.74,0.520211998
42.75,0.520211913
42.76,0.520211829
42.77,0.520211744
42.78,0.52021166
42.79,0.520211577
42.8,0.520211493
42.81,0.520211409
42.82,0.520211326
42.83,0.520211243
42.84,0.52021116
42.85,0.520211077
42.86,0.520210995
42.87,0.520210912
42.88,0.52021083
42.89,0.520210748
42.9,0.520210666
42.91,0.520210584
42.92,0.520210503
42.93,0.520210421
42.94,0.52021034
42.95,0.520210259
42.96,0.520210178
42.97,0.520210098
42.98,0.520210017
42.99,0.520209937
43,0.520209857
43.01,0.520209777
43.02,0.520209697
43.03,0.520209617
43.04,0.520209538
43.05,0.520209459
43.06,0.52020938
43.07,0.520209301
43.08,0.520209222
43.09,0.520209143
43.1,0.520209065
43.11,0.520208987
43.12,0.520208909
43.13,0.520208831
43.14,0.520208753
43.15,0.520208675
43.16,0.520208598
43.17,0.520208521
43.18,0.520208444
43.19,0.520208367
43.2,0.52020829
43.21,0.520208213
43.22,0.520208137
43.23,0.520208061
43.24,0.520207985
43.25,0.520207909
43.26,0.520207833
43.27,0.520207757
43.28,0.520207682
43.29,0.520207607
43.3,0.520207531
43.31,0.520207456
43.32,0.520207382
43.33,0.520207307
43.34,0.520207233
43.35,0.520207158
43.36,0.520207084
43.37,0.52020701
43.38,0.520206936
43.39,0.520206863
43.4,0.520206789
43.41,0.520206716
43.42,0.520206643
43.43,0.52020657
43.44,0.520206497
43.45,0.520206424
43.46,0.520206351
43.47,0.520206279
43.48,0.520206207
43.49,0.520206135
43.5,0.520206063
43.51,0.520205991
43.52,0.520205919
43.53,0.520205848
43.54,0.520205777
43.55,0.520205705
43.56,0.520205634
43.57,0.520205563
43.58,0.520205493
43.59,0.520205422
43.6,0.520205352
43.61,0.520205282
43.62,0.520205211
43.63,0.520205142
43.64,0.520205072
43.65,0.520205002
43.66,0.520204933
43.67,0.520204863
43.68,0.520204794
43.69,0.520204725
43.7,0.520204656
43.71,0.520204587
43.72,0.520204519
43.73,0.52020445
43.74,0.520204382
43.75,0.520204314
43.76,0.520204246
43.77,0.520204178
43.78,0.52020411
43.79,0.520204043
43.8,0.520203975
43.81,0.520203908
43.82,0.520203841
43.83,0.520203774
43.84,0.520203707
43.85,0.52020364
43.86,0.520203574
43.87,0.520203507
43.88,0.520203441
43.89,0.520203375
43.9,0.520203309
43.91,0.520203243
43.92,0.520203177
43.93,0.520203112
43.94,0.520203046
43.95,0.520202981
43.96,0.520202916
43.97,0.520202851
43.98,0.520202786
43.99,0.520202721
44,0.520202657
44.01,0.520202592
44.02,0.520202528
44.03,0.520202464
44.04,0.5202024
44.05,0.520202336
44.06,0.520202272
44.07,0.520202209
44.08,0.520202145
44.09,0.520202082
44.1,0.520202019
44.11,0.520201955
44.12,0.520201893
44.13,0.52020183
44.14,0.520201767
44.15,0.520201705
44.16,0.520201642
44.17,0.52020158
44.18,0.520201518
44.19,0.520201456
44.2,0.520201394
44.21,0.520201332
44.22,0.520201271
44.23,0.520201209
44.24,0.520201148
44.25,0.520201087
44.26,0.520201026
44.27,0.520200965
44.28,0.520200904
44.29,0.520200843
44.3,0.520200783
44.31,0.520200722
44.32,0.520200662
44.33,0.520200602
44.34,0.520200542
44.35,0.520200482
44.36,0.520200422
44.37,0.520200363
44.38,0.520200303
44.39,0.520200244
44.4,0.520200185
44.41,0.520200125
44.42,0.520200066
44.43,0.520200008
44.44,0.520199949
44.45,0.52019989
44.46,0.520199832
44.47,0.520199773
44.48,0.520199715
44.49,0.520199657
44.5,0.520199599
44.51,0.520199541
44.52,0.520199484
44.53,0.520199426
44.54,0.520199368
44.55,0.520199311
44.56,0.520199254
44.57,0.520199197
44.58,0.52019914
44.59,0.520199083
44.6,0.520199026
44.61,0.52019897
44.62,0.520198913
44.63,0.520198857
44.64,0.5201988
44.65,0.520198744
44.66,0.520198688
44.67,0.520198632
44.68,0.520198577
44.69,0.520198521
44.7,0.520198466
44.71,0.52019841
44.72,0.520198355
44.73,0.5201983
44.74,0.520198245
44.75,0.52019819
44.76,0.520198135
44.77,0.52019808
44.78,0.520198026
44.79,0.520197971
44.8,0.520197917
44.81,0.520197863
44.82,0.520197809
44.83,0.520197755
44.84,0.520197701
44.85,0.520197647
44.86,0.520197593
44.87,0.52019754
44.88,0.520197486
44.89,0.520197433
44.9,0.52019738
44.91,0.520197327
44.92,0.520197274
44.93,0.520197221
44.94,0.520197168
44.95,0.520197116
44.96,0.520197063
44.97,0.520197011
44.98,0.520196959
44.99,0.520196906
45,0.520196854
45.01,0.520196802
45.02,0.520196751
45.03,0.520196699
45.04,0.520196647
45.05,0.520196596
45.06,0.520196544
45.07,0.520196493
45.08,0.520196442
45.09,0.520196391
45.1,0.52019634
45.11,0.520196289
45.12,0.520196238
45.13,0.520196188
45.14,0.520196137
45.15,0.520196087
45.16,0.520196037
45.17,0.520195987
45.18,0.520195936
45.19,0.520195887
45.2,0.520195837
45.21,0.520195787
45.22,0.520195737
45.23,0.520195688
45.24,0.520195638
45.25,0.520195589
45.26,0.52019554
45.27,0.520195491
45.28,0.520195442
45.29,0.520195393
45.3,0.520195344
45.31,0.520195295
45.32,0.520195247
45.33,0.520195198
45.34,0.52019515
45.35,0.520195102
45.36,0.520195054
45.37,0.520195006
45.38,0.520194958
45.39,0.52019491
45.4,0.520194862
45.41,0.520194814
45.42,0.520194767
45.43,0.520194719
45.44,0.520194672
45.45,0.520194625
45.46,0.520194578
45.47,0.520194531
45.48,0.520194484
45.49,0.520194437
45.5,0.52019439
45.51,0.520194344
45.52,0.520194297
45.53,0.520194251
45.54,0.520194204
45.55,0.520194158
45.56,0.520194112
45.57,0.520194066
45.58,0.52019402
45.59,0.520193974
45.6,0.520193929
45.61,0.520193883
45.62,0.520193837
45.63,0.520193792
45.64,0.520193747
45.65,0.520193701
45.66,0.520193656
45.67,0.520193611
45.68,0.520193566
45.69,0.520193521
45.7,0.520193477
45.71,0.520193432
45.72,0.520193387
45.73,0.520193343
45.74,0.520193299
45.75,0.520193254
45.76,0.52019321
45.77,0.520193166
45.78,0.520193122
45.79,0.520193078
45.8,0.520193034
45.81,0.520192991
45.82,0.520192947
45.83,0.520192904
45.84,0.52019286
45.85,0.520192817
45.86,0.520192774
45.87,0.520192731
45.88,0.520192688
45.89,0.520192645
45.9,0.520192602
45.91,0.520192559
45.92,0.520192516
45.93,0.520192474
45.94,0.520192431
45.95,0.520192389
45.96,0.520192347
45.97,0.520192304
45.98,0.520192262
45.99,0.52019222
46,0.520192178
46.01,0.520192136
46.02,0.520192095
46.03,0.520192053
46.04,0.520192011
46.05,0.52019197
46.06,0.520191928
46.07,0.520191887
46.08,0.520191846
46.09,0.520191805
46.1,0.520191764
46.11,0.520191723
46.12,0.520191682
46.13,0.520191641
46.14,0.5201916
46.15,0.52019156
46.16,0.520191519
46.17,0.520191479
46.18,0.520191439
46.19,0.520191398
46.2,0.520191358
46.21,0.520191318
46.22,0.520191278
46.23,0.520191238
46.24,0.520191198
46.25,0.520191159
46.26,0.520191119
46.27,0.520191079
46.28,0.52019104
46.29,0.520191
46.3,0.520190961
46.31,0.520190922
46.32,0.520190883
46.33,0.520190844
46.34,0.520190805
46.35,0.520190766
46.36,0.520190727
46.37,0.520190688
46.38,0.52019065
46.39,0.520190611
46.4,0.520190573
46.41,0.520190534
46.42,0.520190496
46.43,0.520190458
46.44,0.52019042
46.45,0.520190382
46.46,0.520190344
46.47,0.520190306
46.48,0.520190268
46.49,0.52019023
46.5,0.520190192
46.51,0.520190155
46.52,0.520190117
46.53,0.52019008
46.54,0.520190043
46.55,0.520190005
46.56,0.520189968
46.57,0.520189931
46.58,0.520189894
46.59,0.520189857
46.6,0.52018982
46.61,0.520189784
46.62,0.520189747
46.63,0.52018971
46.64,0.520189674
46.65,0.520189637
46.66,0.520189601
46.67,0.520189565
46.68,0.520189528
46.69,0.520189492
46.7,0.520189456
46.71,0.52018942
46.72,0.520189384
46.73,0.520189348
46.74,0.520189313
46.75,0.520189277
46.76,0.520189241
46.77,0.520189206
46.78,0.520189171
46.79,0.520189135
46.8,0.5201891
46.81,0.520189065
46.82,0.520189029
46.83,0.520188994
46.84,0.520188959
46.85,0.520188925
46.86,0.52018889
46.87,0.520188855
46.88,0.52018882
46.89,0.520188786
46.9,0.520188751
46.91,0.520188717
46.92,0.520188682
46.93,0.520188648
46.94,0.520188614
46.95,0.52018858
46.96,0.520188545
46.97,0.520188511
46.98,0.520188477
46.99,0.520188444
47,0.52018841
47.01,0.520188376
47.02,0.520188342
47.03,0.520188309
47.04,0.520188275
47.05,0.520188242
47.06,0.520188208
47.07,0.520188175
47.08,0.520188142
47.09,0.520188109
47.1,0.520188076
47.11,0.520188043
47.12,0.52018801
47.13,0.520187977
47.14,0.520187944
47.15,0.520187911
47.16,0.520187879
47.17,0.520187846
47.18,0.520187814
47.19,0.520187781
47.2,0.520187749
47.21,0.520187717
47.22,0.520187684
47.23,0.520187652
47.24,0.52018762
47.25,0.520187588
47.26,0.520187556
47.27,0.520187524
47.28,0.520187492
47.29,0.520187461
47.3,0.520187429
47.31,0.520187397
47.32,0.520187366
47.33,0.520187334
47.34,0.520187303
47.35,0.520187272
47.36,0.52018724
47.37,0.520187209
47.38,0.520187178
47.39,0.520187147
47.4,0.520187116
47.41,0.520187085
47.42,0.520187054
47.43,0.520187023
47.44,0.520186993
47.45,0.520186962
47.46,0.520186931
47.47,0.520186901
47.48,0.52018687
47.49,0.52018684
47.5,0.520186809
47.51,0.520186779
47.52,0.520186749
47.53,0.520186719
47.54,0.520186689
47.55,0.520186659
47.56,0.520186629
47.57,0.520186599
47.58,0.520186569
47.59,0.520186539
47.6,0.52018651
47.61,0.52018648
47.62,0.52018645
47.63,0.520186421
47.64,0.520186391
47.65,0.520186362
47.66,0.520186333
47.67,0.520186304
47.68,0.520186274
47.69,0.520186245
47.7,0.520186216
47.71,0.520186187
47.72,0.520186158
47.73,0.520186129
47.74,0.520186101
47.75,0.520186072
47.76,0.520186043
47.77,0.520186014
47.78,0.520185986
47.79,0.520185957
47.8,0.520185929
47.81,0.520185901
47.82,0.520185872
47.83,0.520185844
47.84,0.520185816
47.85,0.520185788
47.86,0.52018576
47.87,0.520185732
47.88,0.520185704
47.89,0.520185676
47.9,0.520185648
47.91,0.52018562
47.92,0.520185592
47.93,0.520185565
47.94,0.520185537
47.95,0.52018551
47.96,0.520185482
47.97,0.520185455
47.98,0.520185427
47.99,0.5201854
48,0.520185373
48.01,0.520185346
48.02,0.520185319
48.03,0.520185291
48.04,0.520185264
48.05,0.520185238
48.06,0.520185211
48.07,0.520185184
48.08,0.520185157
48.09,0.52018513
48.1,0.520185104
48.11,0.520185077
48.12,0.520185051
48.13,0.520185024
48.14,0.520184998
48.15,0.520184971
48.16,0.520184945
48.17,0.520184919
48.18,0.520184892
48.19,0.520184866
48.2,0.52018484
48.21,0.520184814
48.22,0.520184788
48.23,0.520184762
48.24,0.520184736
48.25,0.520184711
48.26,0.520184685
48.27,0.520184659
48.28,0.520184634
48.29,0.520184608
48.3,0.520184582
48.31,0.520184557
48.32,0.520184531
48.33,0.520184506
48.34,0.520184481
48.35,0.520184456
48.36,0.52018443
48.37,0.520184405
48.38,0.52018438
48.39,0.520184355
48.4,0.52018433
48.41,0.520184305
48.42,0.52018428
48.43,0.520184255
48.44,0.520184231
48.45,0.520184206
48.46,0.520184181
48.47,0.520184157
48.48,0.520184132
48.49,0.520184108
48.5,0.520184083
48.51,0.520184059
48.52,0.520184034
48.53,0.52018401
48.54,0.520183986
48.55,0.520183962
48.56,0.520183938
48.57,0.520183913
48.58,0.520183889
48.59,0.520183865
48.6,0.520183841
48.61,0.520183818
48.62,0.520183794
48.63,0.52018377
48.64,0.520183746
48.65,0.520183723
48.66,0.520183699
48.67,0.520183675
48.68,0.520183652
48.69,0.520183628
48.7,0.520183605
48.71,0.520183582
48.72,0.520183558
48.73,0.520183535
48.74,0.520183512
48.75,0.520183489
48.76,0.520183466
48.77,0.520183442
48.78,0.520183419
48.79,0.520183396
48.8,0.520183374
48.81,0.520183351
48.82,0.520183328
48.83,0.520183305
48.84,0.520183282
48.85,0.52018326
48.86,0.520183237
48.87,0.520183214
48.88,0.520183192
48.89,0.520183169
48.9,0.520183147
48.91,0.520183125
48.92,0.520183102
48.93,0.52018308
48.94,0.520183058
48.95,0.520183036
48.96,0.520183013
48.97,0.520182991
48.98,0.520182969
48.99,0.520182947
49,0.520182925
49.01,0.520182903
49.02,0.520182882
49.03,0.52018286
49.04,0.520182838
49.05,0.520182816
49.06,0.520182795
49.07,0.520182773
49.08,0.520182751
49.09,0.52018273
49.1,0.520182708
49.11,0.520182687
49.12,0.520182666
49.13,0.520182644
49.14,0.520182623
49.15,0.520182602
49.16,0.520182581
49.17,0.520182559
49.18,0.520182538
49.19,0.520182517
49.2,0.520182496
49.21,0.520182475
49.22,0.520182454
49.23,0.520182433
49.24,0.520182412
49.25,0.520182392
49.26,0.520182371
49.27,0.52018235
49.28,0.52018233
49.29,0.520182309
49.3,0.520182288
49.31,0.520182268
49.32,0.520182247
49.33,0.520182227
49.34,0.520182206
49.35,0.520182186
49.36,0.520182166
49.37,0.520182146
49.38,0.520182125
49.39,0.520182105
49.4,0.520182085
49.41,0.520182065
49.42,0.520182045
49.43,0.520182025
49.44,0.520182005
49.45,0.520181985
49.46,0.520181965
49.47,0.520181945
49.48,0.520181925
49.49,0.520181906
49.5,0.520181886
49.51,0.520181866
49.52,0.520181847
49.53,0.520181827
49.54,0.520181808
49.55,0.520181788
49.56,0.520181769
49.57,0.520181749
49.58,0.52018173
49.59,0.520181711
49.6,0.520181691
49.61,0.520181672
49.62,0.520181653
49.63,0.520181634
49.64,0.520181615
49.65,0.520181595
49.66,0.520181576
49.67,0.520181557
49.68,0.520181538
49.69,0.52018152
49.7,0.520181501
49.71,0.520181482
49.72,0.520181463
49.73,0.520181444
49.74,0.520181426
49.75,0.520181407
49.76,0.520181388
49.77,0.52018137
49.78,0.520181351
49.79,0.520181333
49.8,0.520181314
49.81,0.520181296
49.82,0.520181277
49.83,0.520181259
49.84,0.520181241
49.85,0.520181222
49.86,0.520181204
49.87,0.520181186
49.88,0.520181168
49.89,0.52018115
49.9,0.520181132
49.91,0.520181114
49.92,0.520181096
49.93,0.520181078
49.94,0.52018106
49.95,0.520181042
49.96,0.520181024
49.97,0.520181006
49.98,0.520180988
49.99,0.520180971
50,0.520180953
50.01,0.520180935
50.02,0.520180918
50.03,0.5201809
50.04,0.520180883
50.05,0.520180865
50.06,0.520180848
50.07,0.52018083
50.08,0.520180813
50.09,0.520180795
50.1,0.520180778
50.11,0.520180761
50.12,0.520180744
50.13,0.520180726
50.14,0.520180709
50.15,0.520180692
50.16,0.520180675
50.17,0.520180658
50.18,0.520180641
50.19,0.520180624
50.2,0.520180607
50.21,0.52018059
50.22,0.520180573
50.23,0.520180556
50.24,0.52018054
50.25,0.520180523
50.26,0.520180506
50.27,0.520180489
50.28,0.520180473
50.29,0.520180456
50.3,0.52018044
50.31,0.520180423
50.32,0.520180407
50.33,0.52018039
50.34,0.520180374
50.35,0.520180357
50.36,0.520180341
50.37,0.520180325
50.38,0.520180308
50.39,0.520180292
50.4,0.520180276
50.41,0.52018026
50.42,0.520180243
50.43,0.520180227
50.44,0.520180211
50.45,0.520180195
50.46,0.520180179
50.47,0.520180163
50.48,0.520180147
50.49,0.520180131
50.5,0.520180115
50.51,0.5201801
50.52,0.520180084
50.53,0.520180068
50.54,0.520180052
50.55,0.520180036
50.56,0.520180021
50.57,0.520180005
50.58,0.52017999
50.59,0.520179974
50.6,0.520179958
50.61,0.520179943
50.62,0.520179927
50.63,0.520179912
50.64,0.520179897
50.65,0.520179881
50.66,0.520179866
50.67,0.520179851
50.68,0.520179835
50.69,0.52017982
50.7,0.520179805
50.71,0.52017979
50.72,0.520179774
50.73,0.520179759
50.74,0.520179744
50.75,0.520179729
50.76,0.520179714
50.77,0.520179699
50.78,0.520179684
50.79,0.520179669
50.8,0.520179654
50.81,0.52017964
50.82,0.520179625
50.83,0.52017961
50.84,0.520179595
50.85,0.520179581
50.86,0.520179566
50.87,0.520179551
50.88,0.520179537
50.89,0.520179522
50.9,0.520179507
50.91,0.520179493
50.92,0.520179478
50.93,0.520179464
50.94,0.520179449
50.95,0.520179435
50.96,0.520179421
50.97,0.520179406
50.98,0.520179392
50.99,0.520179378
51,0.520179363
51.01,0.520179349
51.02,0.520179335
51.03,0.520179321
51.04,0.520179307
51.05,0.520179293
51.06,0.520179279
51.07,0.520179264
51.08,0.52017925
51.09,0.520179236
51.1,0.520179223
51.11,0.520179209
51.12,0.520179195
51.13,0.520179181
51.14,0.520179167
51.15,0.520179153
51.16,0.520179139
51.17,0.520179126
51.18,0.520179112
51.19,0.520179098
51.2,0.520179085
51.21,0.520179071
51.22,0.520179057
51.23,0.520179044
51.24,0.52017903
51.25,0.520179017
51.26,0.520179003
51.27,0.52017899
51.28,0.520178976
51.29,0.520178963
51.3,0.52017895
51.31,0.520178936
51.32,0.520178923
51.33,0.52017891
51.34,0.520178897
51.35,0.520178883
51.36,0.52017887
51.37,0.520178857
51.38,0.520178844
51.39,0.520178831
51.4,0.520178818
51.41,0.520178805
51.42,0.520178792
51.43,0.520178779
51.44,0.520178766
51.45,0.520178753
51.46,0.52017874
51.47,0.520178727
51.48,0.520178714
51.49,0.520178701
51.5,0.520178688
51.51,0.520178676
51.52,0.520178663
51.53,0.52017865
51.54,0.520178637
51.55,0.520178625
51.56,0.520178612
51.57,0.5201786
51.58,0.520178587
51.59,0.520178574
51.6,0.520178562
51.61,0.520178549
51.62,0.520178537
51.63,0.520178524
51.64,0.520178512
51.65,0.5201785
51.66,0.520178487
51.67,0.520178475
51.68,0.520178463
51.69,0.52017845
51.7,0.520178438
51.71,0.520178426
51.72,0.520178414
51.73,0.520178402
51.74,0.520178389
51.75,0.520178377
51.76,0.520178365
51.77,0.520178353
51.78,0.520178341
51.79,0.520178329
51.8,0.520178317
51.81,0.520178305
51.82,0.520178293
51.83,0.520178281
51.84,0.520178269
51.85,0.520178257
51.86,0.520178246
51.87,0.520178234
51.88,0.520178222
51.89,0.52017821
51.9,0.520178198
51.91,0.520178187
51.92,0.520178175
51.93,0.520178163
51.94,0.520178152
51.95,0.52017814
51.96,0.520178129
51.97,0.520178117
51.98,0.520178105
51.99,0.520178094
52,0.520178082
52.01,0.520178071
52.02,0.520178059
52.03,0.520178048
52.04,0.520178037
52.05,0.520178025
52.06,0.520178014
52.07,0.520178003
52.08,0.520177991
52.09,0.52017798
52.1,0.520177969
52.11,0.520177958
52.12,0.520177946
52.13,0.520177935
52.14,0.520177924
52.15,0.520177913
52.16,0.520177902
52.17,0.520177891
52.18,0.52017788
52.19,0.520177869
52.2,0.520177858
52.21,0.520177847
52.22,0.520177836
52.23,0.520177825
52.24,0.520177814
52.25,0.520177803
52.26,0.520177792
52.27,0.520177781
52.28,0.520177771
52.29,0.52017776
52.3,0.520177749
52.31,0.520177738
52.32,0.520177728
52.33,0.520177717
52.34,0.520177706
52.35,0.520177695
52.36,0.520177685
52.37,0.520177674
52.38,0.520177664
52.39,0.520177653
52.4,0.520177643
52.41,0.520177632
52.42,0.520177622
52.43,0.520177611
52.44,0.520177601
52.45,0.52017759
52.46,0.52017758
52.47,0.520177569
52.48,0.520177559
52.49,0.520177549
52.5,0.520177538
52.51,0.520177528
52.52,0.520177518
52.53,0.520177508
52.54,0.520177497
52.55,0.520177487
52.56,0.520177477
52.57,0.520177467
52.58,0.520177457
52.59,0.520177447
52.6,0.520177436
52.61,0.520177426
52.62,0.520177416
52.63,0.520177406
52.64,0.520177396
52.65,0.520177386
52.66,0.520177376
52.67,0.520177366
52.68,0.520177356
52.69,0.520177347
52.7,0.520177337
52.71,0.520177327
52.72,0.520177317
52.73,0.520177307
52.74,0.520177297
52.75,0.520177288
52.76,0.520177278
52.77,0.520177268
52.78,0.520177258
52.79,0.520177249
52.8,0.520177239
52.81,0.520177229
52.82,0.52017722
52.83,0.52017721
52.84,0.520177201
52.85,0.520177191
52.86,0.520177182
52.87,0.520177172
52.88,0.520177162
52.89,0.520177153
52.9,0.520177144
52.91,0.520177134
52.92,0.520177125
52.93,0.520177115
52.94,0.520177106
52.95,0.520177097
52.96,0.520177087
52.97,0.520177078
52.98,0.520177069
52.99,0.520177059
53,0.52017705
53.01,0.520177041
53.02,0.520177032
53.03,0.520177022
53.04,0.520177013
53.05,0.520177004
53.06,0.520176995
53.07,0.520176986
53.08,0.520176977
53.09,0.520176968
53.1,0.520176959
53.11,0.520176949
53.12,0.52017694
53.13,0.520176931
53.14,0.520176922
53.15,0.520176914
53.16,0.520176905
53.17,0.520176896
53.18,0.520176887
53.19,0.520176878
53.2,0.520176869
53.21,0.52017686
53.22,0.520176851
53.23,0.520176842
53.24,0.520176834
53.25,0.520176825
53.26,0.520176816
53.27,0.520176807
53.28,0.520176799
53.29,0.52017679
53.3,0.520176781
53.31,0.520176773
53.32,0.520176764
53.33,0.520176755
53.34,0.520176747
53.35,0.520176738
53.36,0.52017673
53.37,0.520176721
53.38,0.520176713
53.39,0.520176704
53.4,0.520176696
53.41,0.520176687
53.42,0.520176679
53.43,0.52017667
53.44,0.520176662
53.45,0.520176653
53.46,0.520176645
53.47,0.520176637
53.48,0.520176628
53.49,0.52017662
53.5,0.520176612
53.51,0.520176603
53.52,0.520176595
53.53,0.520176587
53.54,0.520176579
53.55,0.52017657
53.56,0.520176562
53.57,0.520176554
53.58,0.520176546
53.59,0.520176538
53.6,0.520176529
53.61,0.520176521
53.62,0.520176513
53.63,0.520176505
53.64,0.520176497
53.65,0.520176489
53.66,0.520176481
53.67,0.520176473
53.68,0.520176465
53.69,0.520176457
53.7,0.520176449
53.71,0.520176441
53.72,0.520176433
53.73,0.520176425
53.74,0.520176417
53.75,0.52017641
53.76,0.520176402
53.77,0.520176394
53.78,0.520176386
53.79,0.520176378
53.8,0.52017637
53.81,0.520176363
53.82,0.520176355
53.83,0.520176347
53.84,0.520176339
53.85,0.520176332
53.86,0.520176324
53.87,0.520176316
53.88,0.520176309
53.89,0.520176301
53.9,0.520176293
53.91,0.520176286
53.92,0.520176278
53.93,0.520176271
53.94,0.520176263
53.95,0.520176256
53.96,0.520176248
53.97,0.52017624
53.98,0.520176233
53.99,0.520176225
54,0.520176218
54.01,0.520176211
54.02,0.520176203
54.03,0.520176196
54.04,0.520176188
54.05,0.520176181
54.06,0.520176174
54.07,0.520176166
54.08,0.520176159
54.09,0.520176152
54.1,0.520176144
54.11,0.520176137
54.12,0.52017613
54.13,0.520176122
54.14,0.520176115
54.15,0.520176108
54.16,0.520176101
54.17,0.520176094
54.18,0.520176086
54.19,0.520176079
54.2,0.520176072
54.21,0.520176065
54.22,0.520176058
54.23,0.520176051
54.24,0.520176044
54.25,0.520176037
54.26,0.52017603
54.27,0.520176023
54.28,0.520176015
54.29,0.520176008
54.3,0.520176001
54.31,0.520175995
54.32,0.520175988
54.33,0.520175981
54.34,0.520175974
54.35,0.520175967
54.36,0.52017596
54.37,0.520175953
54.38,0.520175946
54.39,0.520175939
54.4,0.520175932
54.41,0.520175926
54.42,0.520175919
54.43,0.520175912
54.44,0.520175905
54.45,0.520175898
54.46,0.520175892
54.47,0.520175885
54.48,0.520175878
54.49,0.520175871
54.5,0.520175865
54.51,0.520175858
54.52,0.520175851
54.53,0.520175845
54.54,0.520175838
54.55,0.520175831
54.56,0.520175825
54.57,0.520175818
54.58,0.520175812
54.59,0.520175805
54.6,0.520175799
54.61,0.520175792
54.62,0.520175785
54.63,0.520175779
54.64,0.520175772
54.65,0.520175766
54.66,0.520175759
54.67,0.520175753
54.68,0.520175747
54.69,0.52017574
54.7,0.520175734
54.71,0.520175727
54.72,0.520175721
54.73,0.520175715
54.74,0.520175708
54.75,0.520175702
54.76,0.520175696
54.77,0.520175689
54.78,0.520175683
54.79,0.520175677
54.8,0.52017567
54.81,0.520175664
54.82,0.520175658
54.83,0.520175652
54.84,0.520175645
54.85,0.520175639
54.86,0.520175633
54.87,0.520175627
54.88,0.520175621
54.89,0.520175614
54.9,0.520175608
54.91,0.520175602
54.92,0.520175596
54.93,0.52017559
54.94,0.520175584
54.95,0.520175578
54.96,0.520175572
54.97,0.520175566
54.98,0.52017556
54.99,0.520175554
55,0.520175548
55.01,0.520175542
55.02,0.520175536
55.03,0.52017553
55.04,0.520175524
55.05,0.520175518
55.06,0.520175512
55.07,0.520175506
55.08,0.5201755
55.09,0.520175494
55.1,0.520175488
55.11,0.520175482
55.12,0.520175476
55.13,0.520175471
55.14,0.520175465
55.15,0.520175459
55.16,0.520175453
55.17,0.520175447
55.18,0.520175441
55.19,0.520175436
55.2,0.52017543
55.21,0.520175424
55.22,0.520175418
55.23,0.520175413
55.24,0.520175407
55.25,0.520175401
55.26,0.520175396
55.27,0.52017539
55.28,0.520175384
55.29,0.520175379
55.3,0.520175373
55.31,0.520175367
55.32,0.520175362
55.33,0.520175356
55.34,0.520175351
55.35,0.520175345
55.36,0.520175339
55.37,0.520175334
55.38,0.520175328
55.39,0.520175323
55.4,0.520175317
55.41,0.520175312
55.42,0.520175306
55.43,0.520175301
55.44,0.520175295
55.45,0.52017529
55.46,0.520175284
55.47,0.520175279
55.48,0.520175274
55.49,0.520175268
55.5,0.520175263
55.51,0.520175257
55.52,0.520175252
55.53,0.520175247
55.54,0.520175241
55.55,0.520175236
55.56,0.520175231
55.57,0.520175225
55.58,0.52017522
55.59,0.520175215
55.6,0.520175209
55.61,0.520175204
55.62,0.520175199
55.63,0.520175194
55.64,0.520175188
55.65,0.520175183
55.66,0.520175178
55.67,0.520175173
55.68,0.520175168
55.69,0.520175162
55.7,0.520175157
55.71,0.520175152
55.72,0.520175147
55.73,0.520175142
55.74,0.520175137
55.75,0.520175132
55.76,0.520175126
55.77,0.520175121
55.78,0.520175116
55.79,0.520175111
55.8,0.520175106
55.81,0.520175101
55.82,0.520175096
55.83,0.520175091
55.84,0.520175086
55.85,0.520175081
55.86,0.520175076
55.87,0.520175071
55.88,0.520175066
55.89,0.520175061
55.9,0.520175056
55.91,0.520175051
55.92,0.520175046
55.93,0.520175041
55.94,0.520175036
55.95,0.520175032
55.96,0.520175027
55.97,0.520175022
55.98,0.520175017
55.99,0.520175012
56,0.520175007
56.01,0.520175002
56.02,0.520174998
56.03,0.520174993
56.04,0.520174988
